link,source_section,source_url,surrounding_text,download_link,file_extension,dataset_identifier,data_repository,dataset_webpage,title,content_type,id,description
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-19.xlsx,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-19.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-20.xlsx,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-20.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/PMC8628860/#R37,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/PMC8628860/#R37,,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/PMC8628860/#R77,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/PMC8628860/#R77,,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/PMC8628860/#S14,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/PMC8628860/#S14,,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-21.xlsx,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-21.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-22.xlsx,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-22.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-23.xlsx,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-23.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-24.xlsx,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-24.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-25.xlsx,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-25.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-26.gmt,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-26.gmt,gmt,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-27.gmt,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8628860,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/8628860/bin/NIHMS1754019-supplement-27.gmt,gmt,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/3557461/bin/NIHMS426385-supplement-Suppl_Figures.pdf,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3557461,,https://pmc.ncbi.nlm.nih.gov/articles/instance/3557461/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/3557461/bin/NIHMS426385-supplement-Suppl_Figures.pdf,pdf,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/3557461/bin/NIHMS426385-supplement-Suppl_Tables.xls,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3557461,,https://pmc.ncbi.nlm.nih.gov/articles/instance/3557461/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/3557461/bin/NIHMS426385-supplement-Suppl_Tables.xls,xls,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/5313262/bin/NIHMS845798-supplement-1.pdf,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5313262,,https://pmc.ncbi.nlm.nih.gov/articles/instance/5313262/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/5313262/bin/NIHMS845798-supplement-1.pdf,pdf,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/5313262/bin/NIHMS845798-supplement-2.xlsx,supplementary_data_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5313262,,https://pmc.ncbi.nlm.nih.gov/articles/instance/5313262/bin/https://pmc.ncbi.nlm.nih.gov/articles/instance/5313262/bin/NIHMS845798-supplement-2.xlsx,xlsx,,,,,,,
http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60052,data_availability_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,,https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60052,cgi?acc=GSE60052,,,,,,,
http://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001083.v1.p1,data_availability_elements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,,https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/http://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001083.v1.p1,p1,,,,,,,
,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,,,,GSE60052,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60052,na,,,,
,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,,,,phs001083.v1.p1,http://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001083.v1.p1,na,,,,
pgen.1005895.s001.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S1 Fig 
         
           Genomic alterations in Chinese SCLC patients. 
           Tumor samples (n = 99) are ordered from left to right based on SRSF1 copy number gains. Mutations and DNA copy number alterations of key SCLC oncogenic genes are indicated for each sample according to the color legend below the figure. The genomic alteration frequencies for each candidate gene are displayed on the left. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s001.docx,docx,,,,Genomic alterations in Chinese SCLC patients.,local-data,pgen.1005895.s001,Tumor samples (n = 99) are ordered from left to right based on SRSF1 copy number gains. Mutations and DNA copy number alterations of key SCLC oncogenic genes are indicated for each sample according to the color legend below the figure. The genomic alteration frequencies for each candidate gene are displayed on the left.
pgen.1005895.s002.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S2 Fig 
         
           SRSF1 gene copy number detection by FISH. 
           Representative images show a) SRSF1 normal and b) SRSF1 copy number gain. Red signals represent SRSF1 gene and green signals represent of CEP17; c) SRSF1 CNV SCLC patient prevalence as well as other CNV segments across chromosome 17. Red lines indicate CN gains and green lines indicate CN losses. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s002.docx,docx,,,,SRSF1 gene copy number detection by FISH.,local-data,pgen.1005895.s002,Representative images show a) SRSF1 normal and b) SRSF1 copy number gain. Red signals represent SRSF1 gene and green signals represent of CEP17; c) SRSF1 CNV SCLC patient prevalence as well as other CNV segments across chromosome 17. Red lines indicate CN gains and green lines indicate CN losses.
pgen.1005895.s003.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S3 Fig 
         
           KM curves from indications in TCGA where at least 3 patients harbored a CN gain of SRSF1. 
           Plots were generated in OncoLand (OmicSoft Corp; Cary, NC). 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s003.docx,docx,,,,KM curves from indications in TCGA where at least 3 patients harbored a CN gain of SRSF1.,local-data,pgen.1005895.s003,"Plots were generated in OncoLand (OmicSoft Corp; Cary, NC)."
pgen.1005895.s004.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S4 Fig 
         
           (a): TaqMan assays of SRSF1 DNA CNs in 13 SCLC cell lines. (b): Western blots of SRSF1 show protein expression levels in SCLC cell lines. (c):NCI-H82, SHP-77 and NCI-H1048 were transfected with non-targeting control or SRSF1-directed siRNAs for 48 hrs, then treated with cisplatin (2.5ug/ml) or topotecan (2.5ug/ml) for 24 hrs. Cell growth and Caspase-3/7 activities were assessed and normalized against ctrl siRNA-transfected cells as 100% control. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s004.docx,docx,,,,No Title,local-data,pgen.1005895.s004,"(a): TaqMan assays of SRSF1 DNA CNs in 13 SCLC cell lines. (b): Western blots of SRSF1 show protein expression levels in SCLC cell lines. (c):NCI-H82, SHP-77 and NCI-H1048 were transfected with non-targeting control or SRSF1-directed siRNAs for 48 hrs, then treated with cisplatin (2.5ug/ml) or topotecan (2.5ug/ml) for 24 hrs. Cell growth and Caspase-3/7 activities were assessed and normalized against ctrl siRNA-transfected cells as 100% control."
pgen.1005895.s005.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S5 Fig 
         
           The association of SRSF1 gene expression with BIM gene expression in Chinese SCLC patients (N = 49). 
           The correlation between SRSF1 and BIM gene expression is significant, which likely confirms SRSF1 over expression promotes alternative splicing of BIM. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s005.docx,docx,,,,The association of SRSF1 gene expression with BIM gene expression in Chinese SCLC patients (N = 49).,local-data,pgen.1005895.s005,"The correlation between SRSF1 and BIM gene expression is significant, which likely confirms SRSF1 over expression promotes alternative splicing of BIM."
pgen.1005895.s006.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S6 Fig 
         
           NCI-82, SHP-77 and NIH-H1048 cells were transfected with non-targeting and SRSF1 siRNAs respectively for 48 hrs and then seeded in sphere forming media and allowed to grow for 4 days. 
           (a): Phase-contrast images of the sphere formation under each condition were captured. (b): viable cell mass quantitated by CTG assay. (c): Reconstitution of SRSF1 expression using a siRNA-resistant Flag-tagged SRSF1 expression construct was carried out in SRSF1 siRNA transfected NCI-H82 cells. Impact on sphere growth rate was assessed by CTG assay, and successful SRSF1 protein re-expression was confirmed by WB using either anti-SRSF1 antibody or anti-Flag antibody. (d): Clonogenic assays of DMS-114, NCI-82, SHP-77 and NIH-H1049. Cells were transfected with siRNAs for 48 hrs and then seeded in the methylcellulose medium for 7~14 days, colonies with more than 40 cells per colony were counted. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s006.docx,docx,,,,"NCI-82, SHP-77 and NIH-H1048 cells were transfected with non-targeting and SRSF1 siRNAs respectively for 48 hrs and then seeded in sphere forming media and allowed to grow for 4 days.",local-data,pgen.1005895.s006,"(a): Phase-contrast images of the sphere formation under each condition were captured. (b): viable cell mass quantitated by CTG assay. (c): Reconstitution of SRSF1 expression using a siRNA-resistant Flag-tagged SRSF1 expression construct was carried out in SRSF1 siRNA transfected NCI-H82 cells. Impact on sphere growth rate was assessed by CTG assay, and successful SRSF1 protein re-expression was confirmed by WB using either anti-SRSF1 antibody or anti-Flag antibody. (d): Clonogenic assays of DMS-114, NCI-82, SHP-77 and NIH-H1049. Cells were transfected with siRNAs for 48 hrs and then seeded in the methylcellulose medium for 7~14 days, colonies with more than 40 cells per colony were counted."
pgen.1005895.s007.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S7 Fig 
         
           (a)SHP-77 cells transfected with non-targeting control siRNA or SRSF1 siRNA were implanted into immunocompromised mice and tumor formation rates were monitored and measured. (b): SHP-77 cells were transfected with control or SRSF1 siRNA and then treated with topotecan or Cisplatin for the indicated times. SRSF1, phosphor-H2AX and phosphor-Chk2 were probed with their corresponding antibodies. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s007.docx,docx,,,,No Title,local-data,pgen.1005895.s007,"(a)SHP-77 cells transfected with non-targeting control siRNA or SRSF1 siRNA were implanted into immunocompromised mice and tumor formation rates were monitored and measured. (b): SHP-77 cells were transfected with control or SRSF1 siRNA and then treated with topotecan or Cisplatin for the indicated times. SRSF1, phosphor-H2AX and phosphor-Chk2 were probed with their corresponding antibodies."
pgen.1005895.s008.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S8 Fig 
         
           The association of SRSF1 gene expression with early stage and late stage (ES) SCLC patients in both our Chinese SCLC study (left figure) and George et al, study (right figure). 
           P-value is calculated using Welch’s modified t-test. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s008.docx,docx,,,,"The association of SRSF1 gene expression with early stage and late stage (ES) SCLC patients in both our Chinese SCLC study (left figure) and George et al, study (right figure).",local-data,pgen.1005895.s008,P-value is calculated using Welch’s modified t-test.
pgen.1005895.s009.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S9 Fig 
         
           The association of SRSF1 gene expression with MYC CNV status. 
           SCLC cell lines (left figure, N = 11) and our Chinese SCLC study (right figure, N = 49 patients with matched expression and CNV samples). P-value is estimated using standard t-test. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s009.docx,docx,,,,The association of SRSF1 gene expression with MYC CNV status.,local-data,pgen.1005895.s009,"SCLC cell lines (left figure, N = 11) and our Chinese SCLC study (right figure, N = 49 patients with matched expression and CNV samples). P-value is estimated using standard t-test."
pgen.1005895.s010.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S10 Fig 
         
           Identity check between matched SCLC tumor and normal specimens. 
           Pearson correlation heatmap is used to compare 300 germline SNP profiles between each of the 25 tumors and matched normals. Gradient of colors: green = no correlation; yellow = low correlation; white = high correlation. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s010.docx,docx,,,,Identity check between matched SCLC tumor and normal specimens.,local-data,pgen.1005895.s010,Pearson correlation heatmap is used to compare 300 germline SNP profiles between each of the 25 tumors and matched normals. Gradient of colors: green = no correlation; yellow = low correlation; white = high correlation.
pgen.1005895.s011.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S11 Fig 
         
           Tumor growth curves for DMS114 and SHP77 parental cell lines. 
           A total of 5–10 millioins cells were injected to establish xenograft tumors. 
           (DOCX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s011.docx,docx,,,,Tumor growth curves for DMS114 and SHP77 parental cell lines.,local-data,pgen.1005895.s011,A total of 5–10 millioins cells were injected to establish xenograft tumors.
pgen.1005895.s012.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S1 Table 
         
           Chinese patient clinical summary (n = 99). 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s012.xlsx,xlsx,,,,Chinese patient clinical summary (n = 99).,local-data,pgen.1005895.s012,(XLSX)
pgen.1005895.s013.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S2 Table 
         
           Recurrent somatic mutated genes from 99 Chinese SCLC patients; additional recurrent rates from 51 SCLC Japanese patients in an independent study [ 5 ]. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s013.xlsx,xlsx,,,,Recurrent somatic mutated genes from 99 Chinese SCLC patients; additional recurrent rates from 51 SCLC Japanese patients in an independent study [,local-data,pgen.1005895.s013,(XLSX)
pgen.1005895.s014.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S3 Table 
         
           Cancer driver gene intersection by two methods and two public data sets in 99 Chinese SCLC. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s014.xlsx,xlsx,,,,Cancer driver gene intersection by two methods and two public data sets in 99 Chinese SCLC.,local-data,pgen.1005895.s014,(XLSX)
pgen.1005895.s015.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S4 Table 
         
           SNVs within DNA repair mechanisms in Chinese SCLC patients (n = 99) using nonsilent somatic SNVs and indels. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s015.xlsx,xlsx,,,,SNVs within DNA repair mechanisms in Chinese SCLC patients (n = 99) using nonsilent somatic SNVs and indels.,local-data,pgen.1005895.s015,(XLSX)
pgen.1005895.s016.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S5 Table 
         
           Patient counts harboring recurrent (prevalence>20%) gene-level somatic CNVs in discovery and validation cohorts (n = 96). 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s016.xlsx,xlsx,,,,Patient counts harboring recurrent (prevalence>20%) gene-level somatic CNVs in discovery and validation cohorts (n = 96).,local-data,pgen.1005895.s016,(XLSX)
pgen.1005895.s017.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S6 Table 
         
           FISH assay confirmation of WES CN calls for SRSF1. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s017.xlsx,xlsx,,,,FISH assay confirmation of WES CN calls for SRSF1.,local-data,pgen.1005895.s017,(XLSX)
pgen.1005895.s018.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S7 Table 
         
           A. Kaplan-Meier analysis summary for SRSF1 DNA amplification and mRNA expression; B. Cox proportion hazard regression analysis summary for SRSF1 DNA amplification and mRNA over-expression. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s018.xlsx,xlsx,,,,No Title,local-data,pgen.1005895.s018,A. Kaplan-Meier analysis summary for SRSF1 DNA amplification and mRNA expression; B. Cox proportion hazard regression analysis summary for SRSF1 DNA amplification and mRNA over-expression.
pgen.1005895.s019.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S8 Table 
         
           Patient-specific somatic nonsilent SNVs/indels from 99 Chinese SCLC patients. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s019.xlsx,xlsx,,,,Patient-specific somatic nonsilent SNVs/indels from 99 Chinese SCLC patients.,local-data,pgen.1005895.s019,(XLSX)
pgen.1005895.s020.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S9 Table 
         
           Gene expression (RNASeq) of top up/down regulated genes between 48 tumor and 6 normal samples. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s020.xlsx,xlsx,,,,Gene expression (RNASeq) of top up/down regulated genes between 48 tumor and 6 normal samples.,local-data,pgen.1005895.s020,(XLSX)
pgen.1005895.s021.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S10 Table 
         
           WES coverage and depth statistics for 99 tumor specimens. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s021.xlsx,xlsx,,,,WES coverage and depth statistics for 99 tumor specimens.,local-data,pgen.1005895.s021,(XLSX)
pgen.1005895.s022.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S11 Table 
         
           Commercial Caucasian patient information. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s022.xlsx,xlsx,,,,Commercial Caucasian patient information.,local-data,pgen.1005895.s022,(XLSX)
pgen.1005895.s023.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4836692,"S12 Table 
         
           Mater Regulator Analysis (Ingenuity Pathway Analysis) for differential expression genes between SRSF1 CN Gain / Amp and SRSF1 CN Neutral. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/4836692/bin/pgen.1005895.s023.xlsx,xlsx,,,,Mater Regulator Analysis (Ingenuity Pathway Analysis) for differential expression genes between SRSF1 CN Gain / Amp and SRSF1 CN Neutral.,local-data,pgen.1005895.s023,(XLSX)
,data_availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,,,,PHS001049,https://www.ncbi.nlm.nih.gov/gap/?term=PHS001049,na,,,,
,data_availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,,,,PRJNA306801,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA306801,na,,,,
41467_2018_6162_MOESM1_ESM.pdf,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Information,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM1_ESM.pdf,pdf,,,,No Title,local-data,MOESM1,Supplementary Information
41467_2018_6162_MOESM2_ESM.pdf,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Peer Review File,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM2_ESM.pdf,pdf,,,,No Title,local-data,MOESM2,Peer Review File
41467_2018_6162_MOESM3_ESM.pdf,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Description of Additional Supplementary Files,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM3_ESM.pdf,pdf,,,,No Title,local-data,MOESM3,Description of Additional Supplementary Files
41467_2018_6162_MOESM4_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 1,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM4_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM4,Supplementary Data 1
41467_2018_6162_MOESM5_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 2,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM5_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM5,Supplementary Data 2
41467_2018_6162_MOESM6_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 3,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM6_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM6,Supplementary Data 3
41467_2018_6162_MOESM7_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 4,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM7_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM7,Supplementary Data 4
41467_2018_6162_MOESM8_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 5,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM8_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM8,Supplementary Data 5
41467_2018_6162_MOESM9_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 6,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM9_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM9,Supplementary Data 6
41467_2018_6162_MOESM10_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 7,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM10_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM10,Supplementary Data 7
41467_2018_6162_MOESM11_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 8,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM11_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM11,Supplementary Data 8
41467_2018_6162_MOESM12_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 9,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM12_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM12,Supplementary Data 9
41467_2018_6162_MOESM13_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 10,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM13_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM13,Supplementary Data 10
41467_2018_6162_MOESM14_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 11,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM14_ESM.xlsx,xlsx,,,,No Title,local-data,MOESM14,Supplementary Data 11
